 1.5 0.22226E-09  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 1.6 0.16255E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 1.7 0.91295E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 1.8 0.40742E-07  0.34867E-09  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 1.9 0.15212E-06  0.20001E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 2.0 0.48709E-06  0.94169E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 2.1 0.13397E-05  0.36439E-07  0.46418E-09  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 2.2 0.33002E-05  0.12236E-06  0.22214E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 2.3 0.73842E-05  0.36314E-06  0.91075E-08  0.11471E-09  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 2.4 0.14910E-04  0.94331E-06  0.31578E-07  0.55073E-09  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 2.5 0.28006E-04  0.22328E-05  0.97455E-07  0.22926E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 2.6 0.49088E-04  0.48323E-05  0.26878E-06  0.83133E-08  0.14134E-09  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 2.7 0.81416E-04  0.97406E-05  0.67822E-06  0.27038E-07  0.60996E-09  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 2.8 0.12656E-03  0.18032E-04  0.15362E-05  0.76954E-07  0.22399E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 2.9 0.18857E-03  0.31604E-04  0.32493E-05  0.20142E-06  0.74371E-08  0.16211E-09  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 3.0 0.26907E-03  0.52342E-04  0.63981E-05  0.48272E-06  0.22201E-07  0.61675E-09  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 3.1 0.37004E-03  0.82609E-04  0.11855E-04  0.10735E-05  0.60556E-07  0.21082E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 3.2 0.49139E-03  0.12448E-03  0.20713E-04  0.22202E-05  0.15129E-06  0.64915E-08  0.17416E-09  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 3.3 0.63578E-03  0.18135E-03  0.34689E-04  0.43605E-05  0.35527E-06  0.18578E-07  0.61907E-09  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 3.4 0.79712E-03  0.25323E-03  0.55010E-04  0.80008E-05  0.76799E-06  0.48164E-07  0.19589E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 3.5 0.97220E-03  0.34058E-03  0.83106E-04  0.13816E-04  0.15417E-05  0.11428E-06  0.55843E-08  0.17886E-09  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 3.6 0.11639E-02  0.44692E-03  0.12170E-03  0.22963E-04  0.29558E-05  0.25679E-06  0.14939E-07  0.57855E-09  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 3.7 0.13664E-02  0.57108E-03  0.17221E-03  0.36570E-04  0.53808E-05  0.54243E-06  0.37164E-07  0.17201E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 3.8 0.15802E-02  0.71530E-03  0.23760E-03  0.56464E-04  0.94383E-05  0.10968E-05  0.87863E-07  0.48225E-08  0.18050E-09  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 3.9 0.17895E-02  0.86944E-03  0.31490E-03  0.82807E-04  0.15531E-04  0.20525E-05  0.18947E-06  0.12140E-07  0.53735E-09  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 4.0 0.20073E-02  0.10437E-02  0.41098E-03  0.11924E-03  0.25021E-04  0.37488E-05  0.39743E-06  0.29620E-07  0.15441E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 4.1 0.22129E-02  0.12215E-02  0.51822E-03  0.16421E-03  0.38118E-04  0.63957E-05  0.76846E-06  0.65672E-07  0.39716E-08  0.16930E-09  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 4.2 0.24170E-02  0.14113E-02  0.64260E-03  0.22151E-03  0.56643E-04  0.10596E-04  0.14359E-05  0.13998E-06  0.97659E-08  0.48560E-09  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 4.3 0.26195E-02  0.16132E-02  0.78610E-03  0.29393E-03  0.82555E-04  0.17165E-04  0.26151E-05  0.28982E-06  0.23237E-07  0.13423E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 4.4 0.28021E-02  0.18075E-02  0.93502E-03  0.37577E-03  0.11476E-03  0.26229E-04  0.44392E-05  0.55213E-06  0.50184E-07  0.33192E-08  0.15922E-09  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 4.5 0.29781E-02  0.20065E-02  0.10986E-02  0.47314E-03  0.15663E-03  0.39226E-04  0.73496E-05  0.10221E-05  0.10490E-06  0.79105E-08  0.43680E-09  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 4.6 0.31426E-02  0.22035E-02  0.12719E-02  0.58449E-03  0.20878E-03  0.57012E-04  0.11764E-04  0.18191E-05  0.20955E-06  0.17901E-07  0.11301E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 4.7 0.32945E-02  0.23955E-02  0.14520E-02  0.70891E-03  0.27197E-03  0.80579E-04  0.18214E-04  0.31142E-05  0.40022E-06  0.38482E-07  0.27584E-08  0.14699E-09  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 4.8 0.34372E-02  0.25857E-02  0.16416E-02  0.84937E-03  0.34911E-03  0.11193E-03  0.27643E-04  0.52108E-05  0.74490E-06  0.80361E-07  0.65183E-08  0.39638E-09  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 4.9 0.35608E-02  0.27582E-02  0.18235E-02  0.99330E-03  0.43414E-03  0.14941E-03  0.39956E-04  0.82251E-05  0.12945E-05  0.15500E-06  0.14064E-07  0.96425E-09  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 5.0 0.36757E-02  0.29259E-02  0.20103E-02  0.11504E-02  0.53354E-03  0.19668E-03  0.56832E-04  0.12747E-04  0.22036E-05  0.29209E-06  0.29568E-07  0.22790E-08  0.13342E-09  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 5.1 0.37821E-02  0.30882E-02  0.22007E-02  0.13204E-02  0.64864E-03  0.25564E-03  0.79674E-04  0.19435E-04  0.36832E-05  0.53937E-06  0.60781E-07  0.52543E-08  0.34755E-09  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 5.2 0.38747E-02  0.32350E-02  0.23816E-02  0.14914E-02  0.77211E-03  0.32356E-03  0.10812E-03  0.28500E-04  0.58807E-05  0.94450E-06  0.11758E-06  0.11307E-07  0.83795E-09  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 5.3 0.39550E-02  0.33667E-02  0.25513E-02  0.16604E-02  0.90153E-03  0.39959E-03  0.14234E-03  0.40297E-04  0.89938E-05  0.15732E-05  0.21475E-06  0.22797E-07  0.18771E-08  0.11964E-09  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 5.4 0.40309E-02  0.34959E-02  0.27253E-02  0.18430E-02  0.10496E-02  0.49235E-03  0.18712E-03  0.56957E-04  0.13768E-04  0.26267E-05  0.39374E-06  0.46211E-07  0.42346E-08  0.30234E-09  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 5.5 0.40943E-02  0.36067E-02  0.28806E-02  0.20138E-02  0.11960E-02  0.58980E-03  0.23744E-03  0.77097E-04  0.20014E-04  0.41273E-05  0.67295E-06  0.86441E-07  0.87229E-08  0.68999E-09  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 5.6 0.41537E-02  0.37141E-02  0.30372E-02  0.21943E-02  0.13592E-02  0.70492E-03  0.30082E-03  0.10430E-03  0.29111E-04  0.64978E-05  0.11541E-05  0.16249E-06  0.18085E-07  0.15874E-08  0.10968E-09  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 5.7 0.42045E-02  0.38081E-02  0.31794E-02  0.23657E-02  0.15220E-02  0.82657E-03  0.37212E-03  0.13705E-03  0.40904E-04  0.98237E-05  0.18888E-05  0.28961E-06  0.35305E-07  0.34139E-08  0.26134E-09  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 5.8 0.42493E-02  0.38928E-02  0.33120E-02  0.25322E-02  0.16880E-02  0.95740E-03  0.45344E-03  0.17689E-03  0.56277E-04  0.14496E-04  0.30069E-05  0.50026E-06  0.66546E-07  0.70607E-08  0.59637E-09  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 5.9 0.42875E-02  0.39662E-02  0.34303E-02  0.26866E-02  0.18490E-02  0.10907E-02  0.54103E-03  0.22247E-03  0.75058E-04  0.20620E-04  0.45874E-05  0.82296E-06  0.11867E-06  0.13721E-07  0.12695E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 6.0 0.43234E-02  0.40368E-02  0.35480E-02  0.28463E-02  0.20230E-02  0.12422E-02  0.64606E-03  0.28045E-03  0.10052E-03  0.29515E-04  0.70583E-05  0.13687E-05  0.21451E-06  0.27099E-07  0.27539E-08  0.22476E-09  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 6.1 0.43531E-02  0.40955E-02  0.36481E-02  0.29868E-02  0.21825E-02  0.13877E-02  0.75230E-03  0.34253E-03  0.12952E-03  0.40340E-04  0.10287E-04  0.21380E-05  0.36092E-06  0.49355E-07  0.54557E-08  0.48667E-09  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 6.2 0.43809E-02  0.41515E-02  0.37465E-02  0.31299E-02  0.23518E-02  0.15491E-02  0.87629E-03  0.41903E-03  0.16742E-03  0.55418E-04  0.15101E-04  0.33714E-05  0.61450E-06  0.91185E-07  0.10992E-07  0.10745E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 6.3 0.44040E-02  0.41979E-02  0.38295E-02  0.32543E-02  0.25044E-02  0.17011E-02  0.99864E-03  0.49858E-03  0.20915E-03  0.73068E-04  0.21119E-04  0.50255E-05  0.98090E-06  0.15659E-06  0.20400E-07  0.21648E-08  0.18686E-09  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 6.4 0.44256E-02  0.42420E-02  0.39105E-02  0.33796E-02  0.26640E-02  0.18669E-02  0.11385E-02  0.59418E-03  0.26211E-03  0.96821E-04  0.29745E-04  0.75612E-05  0.15842E-05  0.27276E-06  0.38503E-07  0.44475E-08  0.41976E-09  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 6.5 0.44437E-02  0.42785E-02  0.39781E-02  0.34870E-02  0.28053E-02  0.20195E-02  0.12729E-02  0.69067E-03  0.31844E-03  0.12357E-03  0.40070E-04  0.10800E-04  0.24101E-05  0.44387E-06  0.67309E-07  0.83878E-08  0.85764E-09  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 6.6 0.44603E-02  0.43119E-02  0.40414E-02  0.35902E-02  0.29459E-02  0.21770E-02  0.14176E-02  0.79934E-03  0.38511E-03  0.15696E-03  0.53715E-04  0.15351E-04  0.36483E-05  0.71873E-06  0.11708E-06  0.15739E-07  0.17432E-08  0.15887E-09  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 6.7 0.44751E-02  0.43417E-02  0.40986E-02  0.36858E-02  0.30801E-02  0.23331E-02  0.15670E-02  0.91668E-03  0.46069E-03  0.19686E-03  0.70972E-04  0.21465E-04  0.54222E-05  0.11402E-05  0.19909E-06  0.28806E-07  0.34479E-08  0.34095E-09  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 6.8 0.44884E-02  0.43680E-02  0.41495E-02  0.37729E-02  0.32061E-02  0.24848E-02  0.17179E-02  0.10405E-02  0.54430E-03  0.24330E-03  0.92187E-04  0.29432E-04  0.78819E-05  0.17644E-05  0.32929E-06  0.51126E-07  0.65925E-08  0.70505E-09  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 6.9 0.45003E-02  0.43913E-02  0.41950E-02  0.38523E-02  0.33242E-02  0.26318E-02  0.18699E-02  0.11704E-02  0.63607E-03  0.29683E-03  0.11796E-03  0.39669E-04  0.11237E-04  0.26715E-05  0.53157E-06  0.88336E-07  0.12238E-07  0.14115E-08  0.13538E-09  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 7.0 0.45111E-02  0.44121E-02  0.42357E-02  0.39247E-02  0.34350E-02  0.27741E-02  0.20224E-02  0.13061E-02  0.73626E-03  0.35810E-03  0.14899E-03  0.52683E-04  0.15756E-04  0.39704E-05  0.84063E-06  0.14920E-06  0.22160E-07  0.27500E-08  0.28482E-09  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 7.1 0.45209E-02  0.44305E-02  0.42717E-02  0.39899E-02  0.35371E-02  0.29094E-02  0.21724E-02  0.14449E-02  0.84306E-03  0.42646E-03  0.18535E-03  0.68752E-04  0.21655E-04  0.57692E-05  0.12962E-05  0.24503E-06  0.38899E-07  0.51782E-08  0.57732E-09  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
 7.2 0.45298E-02  0.44470E-02  0.43041E-02  0.40494E-02  0.36325E-02  0.30396E-02  0.23218E-02  0.15884E-02  0.95809E-03  0.50339E-03  0.22825E-03  0.88696E-04  0.29382E-04  0.82641E-05  0.19674E-05  0.39550E-06  0.67004E-07  0.95518E-08  0.11444E-08  0.11510E-09  0.00000E+00  0.00000E+00  0.00000E+00
 7.3 0.45380E-02  0.44617E-02  0.43328E-02  0.41027E-02  0.37200E-02  0.31623E-02  0.24672E-02  0.17330E-02  0.10787E-02  0.58756E-03  0.27740E-03  0.11269E-03  0.39177E-04  0.11607E-04  0.29210E-05  0.62290E-06  0.11233E-06  0.17102E-07  0.21957E-08  0.23744E-09  0.00000E+00  0.00000E+00  0.00000E+00
 7.4 0.45457E-02  0.44753E-02  0.43593E-02  0.41527E-02  0.38040E-02  0.32836E-02  0.26156E-02  0.18861E-02  0.12114E-02  0.68414E-03  0.33639E-03  0.14292E-03  0.52169E-04  0.16289E-04  0.43363E-05  0.98157E-06  0.18854E-06  0.30681E-07  0.42239E-08  0.49144E-09  0.00000E+00  0.00000E+00  0.00000E+00
 7.5 0.45526E-02  0.44868E-02  0.43811E-02  0.41937E-02  0.38738E-02  0.33866E-02  0.27453E-02  0.20242E-02  0.13355E-02  0.77818E-03  0.39634E-03  0.17509E-03  0.66687E-04  0.21802E-04  0.60965E-05  0.14543E-05  0.29531E-06  0.50959E-07  0.74625E-08  0.92636E-09  0.10605E-09  0.00000E+00  0.00000E+00
 7.6 0.45592E-02  0.44975E-02  0.44015E-02  0.42324E-02  0.39409E-02  0.34882E-02  0.28768E-02  0.21688E-02  0.14701E-02  0.88396E-03  0.46655E-03  0.21441E-03  0.85269E-04  0.29208E-04  0.85867E-05  0.21604E-05  0.46419E-06  0.85019E-07  0.13256E-07  0.17573E-08  0.21680E-09  0.00000E+00  0.00000E+00
 7.7 0.45653E-02  0.45073E-02  0.44196E-02  0.42670E-02  0.40020E-02  0.35828E-02  0.30027E-02  0.23116E-02  0.16075E-02  0.99609E-03  0.54401E-03  0.25969E-03  0.10767E-03  0.38582E-04  0.11904E-04  0.31536E-05  0.71564E-06  0.13886E-06  0.23006E-07  0.32505E-08  0.43135E-09  0.00000E+00  0.00000E+00
 7.8 0.45711E-02  0.45164E-02  0.44365E-02  0.42994E-02  0.40601E-02  0.36748E-02  0.31286E-02  0.24588E-02  0.17542E-02  0.11203E-02  0.63329E-03  0.31416E-03  0.13586E-03  0.50959E-04  0.16514E-04  0.46097E-05  0.11057E-05  0.22750E-06  0.40085E-07  0.60412E-08  0.86351E-09  0.00000E+00  0.00000E+00
